project;class;method;merge commit;index;ANALYSIS;TOOL;VAL_ORIGINAL_TOOL;VAL_ORIGINAL_SPARK;VAL_FINAL_TOOL;VAL_FINAL_SPARK;DIVERGENT
nfe;com.fincatto.documentofiscal.nfe.webservices.distribuicao.WSDistribuicaoNFe;gerarNFDistribuicaoInt(String, DFUnidadeFederativa, String, String);e844ec0fb51e9a8692e52dd917a51c8f6efbad5c;405;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
nfe;com.fincatto.documentofiscal.nfe400.webservices.consultacadastro.CadConsultaCadastro4Stub;consultaCadastro(CadConsultaCadastro4Stub.NfeDadosMsg);4ac342c432689950341e05b7e8397f2ff793dbe4;402;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
nfe;com.fincatto.documentofiscal.nfe400.webservices.consultacadastro.CadConsultaCadastro4Stub;startconsultaCadastro(CadConsultaCadastro4Stub.NfeDadosMsg, CadConsultaCadastro4CallbackHandler);4ac342c432689950341e05b7e8397f2ff793dbe4;403;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
nfe;com.fincatto.documentofiscal.transformers.DFRegistryMatcher;DFRegistryMatcher();2d5f9f7706d2f94ece669cdae9f8e7e79fd6c48b;408;or all;RTA;TRUE;FALSE;TRUE;FALSE;True
nfe;com.fincatto.documentofiscal.transformers.DFRegistryMatcher;DFRegistryMatcher();aef846d91a4beba88798661101d13ef8090ce54e;414;or all;RTA;TRUE;FALSE;TRUE;FALSE;True
nfe;com.fincatto.documentofiscal.utils.DFAssinaturaDigital;assinarDocumento(Reader, Writer, String);a4be269d5dc77dafeedaa7986ce331f1dac5bfae;390;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
nfe;com.fincatto.documentofiscal.utils.DFAssinaturaDigital;getPrivateKeyEntry();a4be269d5dc77dafeedaa7986ce331f1dac5bfae;389;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
nibiru;io.teknek.nibiru.cli.Cli;main(String[]);bb6150cffd19a67941797bb3a08739c24879fb3c;847;or all;RTA;TRUE;FALSE;TRUE;FALSE;True
ninja;ninja.params.ControllerMethodInvoker;getArgumentExtractor(Class<?>, Annotation[], Injector);335e2c3e80a2687ceb8ae90a08a6228ef6daef02;633;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
ninja;ninja.template.TemplateEngineFreemarker;invoke(Context, Object);9ff808e7dfb4262128dda50e5990b1226b0c3f1e;636;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
ninja;ninja.utils.HttpCacheToolkitImpl;isModified(String, Long, Context);efde8984335dfe3ee6e36d9dec05d5299b36ddc0;635;or all;RTA;TRUE;FALSE;TRUE;FALSE;True
nutzwx;org.nutz.weixin.impl.AbstractWxApi2;call(String, METHOD, String);11d3b3744cfea0ce332aa28aa480735956a0a73b;264;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
nutzwx;org.nutz.weixin.util.Wxs;xmls();c56d087e4e05657ee461a797a7b59c882082cd69;263;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
ob1k;com.outbrain.ob1k.consul.HealthyTargetsList;pollForTargetsUpdates(long);821f116c59b62c50d5f7fc3a99edcb5a83b02f56;1054;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
ob1k;com.outbrain.ob1k.server.builder.AbstractServerBuilder;build();00245f85140ce9d6c3cd084196d717410526a580;1051;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
ob1k;com.outbrain.ob1k.server.netty.NettyServer;NettyServer(int, ServiceRegistry, StaticPathResolver, ChannelGroup, String, String, boolean, long, boolean, MetricFactory, int, long);8f656032bd986f2ff0e91cbd73a0904062415c31;1050;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
ob1k;com.outbrain.ob1k.server.netty.NettyServer;initChannel(SocketChannel);8f656032bd986f2ff0e91cbd73a0904062415c31;1049;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
ohc;org.caffinitas.ohc.chunked.OHCacheChunkedImpl;OHCacheChunkedImpl(OHCacheBuilder<K,V>);cf706bb89ebae023432c2bbd949266bfd68401e8;844;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
omnifaces;org.omnifaces.cdi.viewscope.ViewScopeManager;preDestroyView();712021203d8249563f2ce33fa8fd35b07586e877;978;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
omnifaces;org.omnifaces.converter.GenericEnumConverter;getAsString(FacesContext, UIComponent, Object);8c849f95032fb15f97262e2ce77e3785c95806ae;980;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
omnifaces;org.omnifaces.resourcehandler.PWAResourceHandler;decorateResource(Resource, String, String);4a0b5c6115e81e4d5d7ce5eb957a178316aa7ac4;981;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
omnisecurity;org.omnifaces.security.jaspic.factory.SamAutoRegistrationListener;contextInitialized(ServletContextEvent);709bf9a6157b4b5ff8defca103c94811a87c0c04;977;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
onebusaway-application-modules;org.onebusaway.presentation.impl.realtime.SiriSupport;fillMonitoredVehicleJourney(MonitoredVehicleJourneyStructure, TripBean, ArrivalAndDepartureBean, TripStatusBean, StopBean, OnwardCallsMode, PresentationService, TransitDataService, int, List<TimepointPredictionRecord>, boolean, long, boolean, boolean);a21c48b8807544c88faf02f00c51ae2bd26d3d8b;377;or all;RTA;false-timeout;false-timeout;TRUE;TRUE;False
onebusaway-application-modules;org.onebusaway.transit_data_federation.impl.realtime.gtfs_realtime.GtfsRealtimeTripLibrary;getBlockStartTimeForTripStartTime(BlockInstance, AgencyAndId, int);5c66122666e40d6132746e130691f6e9bd615d30;400;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
onebusaway-application-modules;org.onebusaway.transit_data_federation.impl.realtime.gtfs_realtime.GtfsRealtimeTripLibrary;getTripDescriptorAsBlockDescriptor(MonitoredResult, TripDescriptor, long);5c66122666e40d6132746e130691f6e9bd615d30;401;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
onebusaway-application-modules;org.onebusaway.transit_data_federation.impl.realtime.gtfs_realtime.GtfsRealtimeTripLibrary;groupTripUpdatesAndVehiclePositions(MonitoredResult, FeedMessage, FeedMessage);ba2d6fe10eae216d17524dc64f80ae34df5adef6;376;or all;RTA;false-timeout;false-timeout;TRUE;TRUE;False
openkeepass;de.slackspace.openkeepass.KeePassDatabase;decryptAndParseDatabase(byte[]);6218ade3f2e50f22e5e263714197f176e856c5a2;106;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openkeepass;de.slackspace.openkeepass.KeePassDatabase;write(KeePassFile, String, OutputStream);6218ade3f2e50f22e5e263714197f176e856c5a2;107;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openkeepass;de.slackspace.openkeepass.stream.HashedBlockOutputStream;writeHashedBlock();3dc44ae983c2022ca0544609982fcac1ec1bff0c;105;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.gui.JobPanel;JobPanel(Configuration, MainFrame, MachineControlsPanel);99835c7c58242d6b0cdfba3211ed2f60169fdda7;834;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.gui.MainFrame;registerBoardImporters();d1778a6820a095395d408955ba274ebdefe546e2;833;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.gui.PartsPanel;PartsPanel(Configuration, Frame);0713b6c46487e92a89d68780a39282cce8446abd;831;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.gui.components.SimpleGraphView;paintComponent(Graphics);3b445f100ed55b7fab6946fa1102993413160e89;821;or all;RTA;false-timeout;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.gui.wizards.CameraConfigurationWizard;CameraConfigurationWizard(AbstractBroadcastingCamera);85c5f5a92da17f7c19492293df0c5369d4c04c3d;823;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.machine.reference.ReferenceNozzle;ReferenceNozzle();a3cca4dababa7940c7cc5a86cfbd89ccf21e6cbf;824;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.machine.reference.ReferenceNozzle;isPartOff();f1d9c747ac3d7f0376b56e1c81f4da617f396e98;826;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.machine.reference.ReferenceNozzle;loadNozzleTip(NozzleTip);b9a1c67ca2321c1d4a943a562985767d9b34b6a9;829;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.machine.reference.ReferenceNozzle;unloadNozzleTip();b9a1c67ca2321c1d4a943a562985767d9b34b6a9;828;or all;RTA;TRUE;FALSE;TRUE;FALSE;True
openpnp;org.openpnp.machine.reference.feeder.BlindsFeeder;calibrateFeederLocations();36f65ec0aa210007f525f3fad494d0f2e8d843cb;819;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.machine.reference.feeder.BlindsFeeder;findPocketsAndCenterline(Camera);36f65ec0aa210007f525f3fad494d0f2e8d843cb;818;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.machine.reference.feeder.ReferenceLoosePartFeeder;getPickLocation(Camera);3bce6e43e27344d6140fe166b5322cfa77844280;832;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.machine.reference.feeder.ReferencePushPullFeeder;performVisionOperations(Camera, CvPipeline, boolean, boolean, boolean, OcrWrongPartAction, boolean, StringBuilder);36f65ec0aa210007f525f3fad494d0f2e8d843cb;820;or all;RTA;false-timeout;FALSE;TRUE;FALSE;True
openpnp;org.openpnp.machine.reference.vision.ReferenceBottomVision;findOffsets(Part, BoardLocation, Location, Nozzle);b62c0ce8269e73c38ef5215d02d264586a1ab399;830;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.machine.reference.vision.ReferenceBottomVision;findOffsetsPostRotate(Part, BoardLocation, Location, Nozzle, Camera, PartSettings);db3203525ab5fe997c4cf7f90dce74d9d5c74943;827;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.machine.reference.wizards.ReferenceNozzleTipCalibrationWizard;createBindings();42dea1790c643c15cc312701591d4774d245bbed;822;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
openpnp;org.openpnp.vision.pipeline.ui.CvPipelineEditor;static block;af31eaadef77310d8942dda126512ebbf3ce859d;825;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
orientdb-etl;com.orientechnologies.orient.etl.loader.OOrientDBLoader;configure(OETLProcessor, ODocument, OBasicCommandContext);889e65b57d07559f507bcef0e966f6f0612ae9dd;465;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
orientdb-etl;com.orientechnologies.orient.etl.transformer.OCSVTransformer;executeTransform(Object);889e65b57d07559f507bcef0e966f6f0612ae9dd;467;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
orientdb-etl;com.orientechnologies.orient.etl.transformer.OEdgeTransformer;executeTransform(Object);889e65b57d07559f507bcef0e966f6f0612ae9dd;468;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
oripa;oripa.resource.LabelStringResource_en;strings;c7a747856cefa97fa45aa389c08f0eabb471efff;97;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
oripa;oripa.resource.LabelStringResource_en;strings;cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;103;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
oripa;oripa.resource.StringResource_en;strings;c7a747856cefa97fa45aa389c08f0eabb471efff;96;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
oripa;oripa.view.main.MainFrame;MainFrame();cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;99;or all;RTA;false-timeout;FALSE;TRUE;FALSE;True
oripa;oripa.view.main.UIPanel;UIPanel(StateManager, ViewScreenUpdater, MouseActionHolder, PaintContextInterface, CutModelOutlinesHolder, MainFrameSetting, MainScreenSetting);cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;102;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
oripa;oripa.view.main.UIPanel;addPropertyChangeListenersToSetting(MainScreenSetting);c7a747856cefa97fa45aa389c08f0eabb471efff;95;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
oripa;oripa.view.main.UIPanel;addPropertyChangeListenersToSetting(MainScreenSetting);cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;101;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
oripa;oripa.viewsetting.main.uipanel.ChangeOnAlterTypeButtonSelected;changeViewSetting();cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;98;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
oripa;oripa.viewsetting.main.uipanel.ChangeOnPaintInputButtonSelected;changeViewSetting();cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;104;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
oripa;oripa.viewsetting.main.uipanel.ChangeOnSelectButtonSelected;changeViewSetting();cc79fc708c35d87be0ff45d54a8b2b6d6c804fbb;100;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
osm-lib;com.conveyal.osmlib.VanillaExtract;service(Request, Response);8796ed51f2727a30b1ccff02c8aeaa6331ec318c;983;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
otr4j;net.java.otr4j.crypto.OtrCryptoEngineImpl;aesDecrypt(byte[], byte[], byte[]);445fe2a8ad55d7da4043a22a4adc2c09ee4097f4;601;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
otr4j;net.java.otr4j.crypto.OtrCryptoEngineImpl;aesEncrypt(byte[], byte[], byte[]);445fe2a8ad55d7da4043a22a4adc2c09ee4097f4;602;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
otr4j;net.java.otr4j.session.AuthContextImpl;handleDHCommitMessage(DHCommitMessage);554c21799595e39e67f1b9efdb636eb2314df784;609;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
otr4j;net.java.otr4j.session.AuthContextImpl;handleDHKeyMessage(DHKeyMessage);554c21799595e39e67f1b9efdb636eb2314df784;610;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
otr4j;net.java.otr4j.session.AuthContextImpl;handleRevealSignatureMessage(RevealSignatureMessage);554c21799595e39e67f1b9efdb636eb2314df784;608;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
otr4j;net.java.otr4j.session.AuthContextImpl;handleSignatureMessage(SignatureMessage);554c21799595e39e67f1b9efdb636eb2314df784;607;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
otr4j;net.java.otr4j.session.SessionImpl;handleErrorMessage(ErrorMessage);554c21799595e39e67f1b9efdb636eb2314df784;605;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
otr4j;net.java.otr4j.session.SessionImpl;handlePlainTextMessage(PlainTextMessage);554c21799595e39e67f1b9efdb636eb2314df784;606;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
otr4j;net.java.otr4j.session.SessionImpl;handleQueryMessage(QueryMessage);554c21799595e39e67f1b9efdb636eb2314df784;604;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
otr4j;net.java.otr4j.session.SessionImpl;transformSending(String, List<TLV>);540d5c8013e19985d771216ab92ab1c1dcb37ef9;613;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
otr4j;net.java.otr4j.session.SessionImpl;transformSending(String, List<TLV>);554c21799595e39e67f1b9efdb636eb2314df784;603;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
overture;org.overture.pog.obligation.POOperationDefinitionContext;makeBinds();f423e657f18ee0f6035dcc2f58f542a1dc745ae5;772;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
overture;org.overture.pog.visitors.PogParamDefinitionVisitor;caseAImplicitOperationDefinition(AImplicitOperationDefinition, IPOContextStack);183044a608970fa550c097fdd98216a182cc895d;777;or all;RTA;false-timeout;TRUE;TRUE;TRUE;False
overture;org.overture.typechecker.visitor.TypeCheckerDefinitionVisitor;caseAImplicitOperationDefinition(AImplicitOperationDefinition, TypeCheckInfo);183044a608970fa550c097fdd98216a182cc895d;711;or all;RTA;false-timeout;false-timeout;TRUE;TRUE;False
pac4j;org.pac4j.core.run.RunClient;run();7cb3852867c1e0255021ba62670d736d23d4eec6;540;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pac4j;org.pac4j.jwt.credentials.authenticator.JwtAuthenticator;createJwtProfile(TokenCredentials, SignedJWT);7063591a9334041183818a7bf49a0ff4e49cc1cb;541;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pac4j;org.pac4j.jwt.credentials.authenticator.JwtAuthenticator;validate(TokenCredentials);7063591a9334041183818a7bf49a0ff4e49cc1cb;542;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
parallel-test-executor-plugin;org.jenkinsci.plugins.parallel_test_executor.TimeDrivenParallelism;calculate(List<TestClass>);95bd91171d3672799201b503c0cb8a4d6fcbc485;20;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.PebbleEngine;build();b092f5eee672fdf7f8100336b35e37a9876f6f72;730;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.PebbleEngine;build();b092f5eee672fdf7f8100336b35e37a9876f6f72;753;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.PebbleEngine;build();b092f5eee672fdf7f8100336b35e37a9876f6f72;784;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.extension.core.JoinFilter;apply(Object, Map<String,Object>);8dbd27621c8d8c5db8d229da6ebf18a851c146c6;736;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
pebble;com.mitchellbosecke.pebble.extension.core.JoinFilter;apply(Object, Map<String,Object>);8dbd27621c8d8c5db8d229da6ebf18a851c146c6;765;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
pebble;com.mitchellbosecke.pebble.extension.core.JoinFilter;apply(Object, Map<String,Object>);8dbd27621c8d8c5db8d229da6ebf18a851c146c6;796;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
pebble;com.mitchellbosecke.pebble.lexer.LexerImpl;lexExpression();b092f5eee672fdf7f8100336b35e37a9876f6f72;724;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.lexer.LexerImpl;lexExpression();b092f5eee672fdf7f8100336b35e37a9876f6f72;751;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.lexer.LexerImpl;lexExpression();b092f5eee672fdf7f8100336b35e37a9876f6f72;782;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.lexer.Syntax;Syntax(String, String, String, String, String, String, String);48ab05076e92d1280bc8c3797717a3f020a2eca2;740;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.lexer.Syntax;Syntax(String, String, String, String, String, String, String);48ab05076e92d1280bc8c3797717a3f020a2eca2;769;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.lexer.Syntax;Syntax(String, String, String, String, String, String, String);48ab05076e92d1280bc8c3797717a3f020a2eca2;803;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.ParallelNode;render(PebbleTemplateImpl, Writer, EvaluationContext);16c84db836af1ff7b2ec8a7849e951a2b3f5be36;734;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
pebble;com.mitchellbosecke.pebble.node.ParallelNode;render(PebbleTemplateImpl, Writer, EvaluationContext);16c84db836af1ff7b2ec8a7849e951a2b3f5be36;763;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
pebble;com.mitchellbosecke.pebble.node.ParallelNode;render(PebbleTemplateImpl, Writer, EvaluationContext);16c84db836af1ff7b2ec8a7849e951a2b3f5be36;794;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
pebble;com.mitchellbosecke.pebble.node.expression.FunctionOrMacroInvocationExpression;evaluate(PebbleTemplateImpl, EvaluationContextImpl);a0e7bc09e4cfff141e0e05d2e788b07919b78995;737;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.FunctionOrMacroInvocationExpression;evaluate(PebbleTemplateImpl, EvaluationContextImpl);a0e7bc09e4cfff141e0e05d2e788b07919b78995;766;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.FunctionOrMacroInvocationExpression;evaluate(PebbleTemplateImpl, EvaluationContextImpl);a0e7bc09e4cfff141e0e05d2e788b07919b78995;797;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;GetAttributeExpression(Expression<?>, String, ArgumentsNode);549bdec272479087af0ff89e129ee8a90ee7bd71;741;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;GetAttributeExpression(Expression<?>, String, ArgumentsNode);549bdec272479087af0ff89e129ee8a90ee7bd71;770;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;GetAttributeExpression(Expression<?>, String, ArgumentsNode);549bdec272479087af0ff89e129ee8a90ee7bd71;804;or all;RTA;FALSE;FALSE;FALSE;FALSE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;evaluate(PebbleTemplateImpl, EvaluationContext);0d20dd1243c2e96516bafbd29301eed7b9f53e5e;739;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;evaluate(PebbleTemplateImpl, EvaluationContext);0d20dd1243c2e96516bafbd29301eed7b9f53e5e;768;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;evaluate(PebbleTemplateImpl, EvaluationContext);0d20dd1243c2e96516bafbd29301eed7b9f53e5e;799;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;evaluate(PebbleTemplateImpl, EvaluationContext);549bdec272479087af0ff89e129ee8a90ee7bd71;742;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;evaluate(PebbleTemplateImpl, EvaluationContext);549bdec272479087af0ff89e129ee8a90ee7bd71;771;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;evaluate(PebbleTemplateImpl, EvaluationContext);549bdec272479087af0ff89e129ee8a90ee7bd71;805;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;evaluate(PebbleTemplateImpl, EvaluationContext);aa932204dedbe24bdefeb75593385eb0c091e7f7;722;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;evaluate(PebbleTemplateImpl, EvaluationContext);aa932204dedbe24bdefeb75593385eb0c091e7f7;750;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;evaluate(PebbleTemplateImpl, EvaluationContext);aa932204dedbe24bdefeb75593385eb0c091e7f7;781;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;evaluate(PebbleTemplateImpl, EvaluationContextImpl);c8c30f79bfa1849d04e41ed14402ddc2f2746fe9;735;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;evaluate(PebbleTemplateImpl, EvaluationContextImpl);c8c30f79bfa1849d04e41ed14402ddc2f2746fe9;764;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.node.expression.GetAttributeExpression;evaluate(PebbleTemplateImpl, EvaluationContextImpl);c8c30f79bfa1849d04e41ed14402ddc2f2746fe9;795;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.parser.ExpressionParser;subparseExpression();b092f5eee672fdf7f8100336b35e37a9876f6f72;725;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.parser.ExpressionParser;subparseExpression();b092f5eee672fdf7f8100336b35e37a9876f6f72;752;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.parser.ExpressionParser;subparseExpression();b092f5eee672fdf7f8100336b35e37a9876f6f72;783;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.template.PebbleTemplateImpl;includeTemplate(Writer, EvaluationContext, String, Map<?,?>);5e0ae828b608474920471010ea6f02a4ba92ef34;738;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.template.PebbleTemplateImpl;includeTemplate(Writer, EvaluationContext, String, Map<?,?>);5e0ae828b608474920471010ea6f02a4ba92ef34;767;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.template.PebbleTemplateImpl;includeTemplate(Writer, EvaluationContext, String, Map<?,?>);5e0ae828b608474920471010ea6f02a4ba92ef34;798;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.template.PebbleTemplateImpl;initContext(Locale);e35516f690d07a5fecc6a27c7b14b143fba7b5d1;733;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.template.PebbleTemplateImpl;initContext(Locale);e35516f690d07a5fecc6a27c7b14b143fba7b5d1;762;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
pebble;com.mitchellbosecke.pebble.template.PebbleTemplateImpl;initContext(Locale);e35516f690d07a5fecc6a27c7b14b143fba7b5d1;793;or all;RTA;TRUE;TRUE;TRUE;TRUE;False
photon;de.komoot.photon.nominatim.NominatimConnector;completePlace(PhotonDoc);e6b5af77a12b60ab409fc4bf71dbe505fc773238;705;or all;RTA;false-timeout;false-timeout;TRUE;TRUE;False
photon;de.komoot.photon.nominatim.NominatimConnector;completePlace(PhotonDoc);e6b5af77a12b60ab409fc4bf71dbe505fc773238;706;or all;RTA;false-timeout;false-timeout;TRUE;TRUE;False
